image,survey_code,species,comments,quadrat,presabs
pic_s24_2017_ne_q04.png,s24_2017_ne,sainfoin,NA,q04,0
pic_s24_2017_ne_q04.png,s24_2017_ne,lucerne,NA,q04,1
pic_s24_2017_ne_q04.png,s24_2017_ne,bird's-foot trefoil,NA,q04,1
pic_s24_2017_ne_q04.png,s24_2017_ne,black medick,NA,q04,0
pic_s24_2017_ne_q04.png,s24_2017_ne,common vetch,NA,q04,0
pic_s24_2017_ne_q04.png,s24_2017_ne,black knapweed,NA,q04,0
pic_s24_2017_ne_q04.png,s24_2017_ne,yarrow,NA,q04,0
pic_s24_2017_ne_q04.png,s24_2017_ne,oxeye daisy,NA,q04,0
pic_s24_2017_ne_q04.png,s24_2017_ne,musk mallow,NA,q04,0
pic_s24_2017_ne_q04.png,s24_2017_ne,wild carrot,NA,q04,0
pic_s24_2017_ne_q04.png,s24_2017_ne,red campion,NA,q04,0
pic_s24_2017_ne_q04.png,s24_2017_ne,white campion,NA,q04,0
pic_s24_2017_ne_q04.png,s24_2017_ne,phacelia,NA,q04,0
pic_s27_2017_ne_q04.png,s27_2017_ne,alsike clover,NA,q04,1
pic_s27_2017_ne_q04.png,s27_2017_ne,crimson clover,NA,q04,0
pic_s27_2017_ne_q04.png,s27_2017_ne,red clover,NA,q04,1
pic_s27_2017_ne_q04.png,s27_2017_ne,sweet clover,NA,q04,1
pic_s27_2017_ne_q04.png,s27_2017_ne,white clover,NA,q04,0
pic_s27_2017_ne_q04.png,s27_2017_ne,sainfoin,NA,q04,0
pic_s27_2017_ne_q04.png,s27_2017_ne,lucerne,NA,q04,1
pic_s27_2017_ne_q04.png,s27_2017_ne,bird's-foot trefoil,NA,q04,1
pic_s27_2017_ne_q04.png,s27_2017_ne,black medick,NA,q04,0
pic_s27_2017_ne_q04.png,s27_2017_ne,common vetch,NA,q04,0
pic_s27_2017_ne_q04.png,s27_2017_ne,black knapweed,NA,q04,0
pic_s27_2017_ne_q04.png,s27_2017_ne,yarrow,NA,q04,0
pic_s27_2017_ne_q04.png,s27_2017_ne,oxeye daisy,NA,q04,0
pic_s27_2017_ne_q04.png,s27_2017_ne,musk mallow,NA,q04,0
pic_s27_2017_ne_q04.png,s27_2017_ne,wild carrot,NA,q04,0
pic_s27_2017_ne_q04.png,s27_2017_ne,red campion,NA,q04,0
pic_s27_2017_ne_q04.png,s27_2017_ne,white campion,NA,q04,0
pic_s27_2017_ne_q04.png,s27_2017_ne,phacelia,NA,q04,1
pic_s06_2017_ne_q04.png,s06_2017_ne,alsike clover,NA,q04,1
pic_s06_2017_ne_q04.png,s06_2017_ne,crimson clover,NA,q04,0
pic_s06_2017_ne_q04.png,s06_2017_ne,red clover,NA,q04,1
pic_s06_2017_ne_q04.png,s06_2017_ne,sweet clover,NA,q04,1
pic_s06_2017_ne_q04.png,s06_2017_ne,white clover,NA,q04,0
pic_s06_2017_ne_q04.png,s06_2017_ne,sainfoin,NA,q04,1
pic_s06_2017_ne_q04.png,s06_2017_ne,lucerne,NA,q04,1
pic_s06_2017_ne_q04.png,s06_2017_ne,bird's-foot trefoil,NA,q04,1
pic_s06_2017_ne_q04.png,s06_2017_ne,black medick,NA,q04,1
pic_s06_2017_ne_q04.png,s06_2017_ne,common vetch,NA,q04,0
pic_s06_2017_ne_q04.png,s06_2017_ne,black knapweed,NA,q04,0
pic_s06_2017_ne_q04.png,s06_2017_ne,yarrow,NA,q04,0
pic_s06_2017_ne_q04.png,s06_2017_ne,oxeye daisy,NA,q04,1
pic_s06_2017_ne_q04.png,s06_2017_ne,musk mallow,NA,q04,0
pic_s06_2017_ne_q04.png,s06_2017_ne,wild carrot,NA,q04,0
pic_s06_2017_ne_q04.png,s06_2017_ne,red campion,NA,q04,0
pic_s06_2017_ne_q04.png,s06_2017_ne,white campion,NA,q04,0
pic_s06_2017_ne_q04.png,s06_2017_ne,phacelia,NA,q04,0
pic_s15_2017_ne_v_q04.png,s15_2017_ne_v,alsike clover,NA,q04,1
pic_s15_2017_ne_v_q04.png,s15_2017_ne_v,crimson clover,NA,q04,0
pic_s15_2017_ne_v_q04.png,s15_2017_ne_v,red clover,NA,q04,1
pic_s15_2017_ne_v_q04.png,s15_2017_ne_v,sweet clover,NA,q04,0
pic_s15_2017_ne_v_q04.png,s15_2017_ne_v,white clover,NA,q04,0
pic_s15_2017_ne_v_q04.png,s15_2017_ne_v,sainfoin,NA,q04,0
pic_s15_2017_ne_v_q04.png,s15_2017_ne_v,lucerne,NA,q04,1
pic_s15_2017_ne_v_q04.png,s15_2017_ne_v,bird's-foot trefoil,NA,q04,1
pic_s15_2017_ne_v_q04.png,s15_2017_ne_v,black medick,NA,q04,0
pic_s15_2017_ne_v_q04.png,s15_2017_ne_v,common vetch,NA,q04,0
pic_s15_2017_ne_v_q04.png,s15_2017_ne_v,black knapweed,NA,q04,0
pic_s15_2017_ne_v_q04.png,s15_2017_ne_v,yarrow,NA,q04,0
pic_s15_2017_ne_v_q04.png,s15_2017_ne_v,oxeye daisy,NA,q04,0
pic_s15_2017_ne_v_q04.png,s15_2017_ne_v,musk mallow,NA,q04,0
pic_s15_2017_ne_v_q04.png,s15_2017_ne_v,wild carrot,NA,q04,0
pic_s15_2017_ne_v_q04.png,s15_2017_ne_v,red campion,NA,q04,0
pic_s15_2017_ne_v_q04.png,s15_2017_ne_v,white campion,NA,q04,0
pic_s15_2017_ne_v_q04.png,s15_2017_ne_v,phacelia,NA,q04,1
pic_s03_2017_ne_q04.png,s03_2017_ne,alsike clover,NA,q04,1
pic_s03_2017_ne_q04.png,s03_2017_ne,crimson clover,NA,q04,0
pic_s03_2017_ne_q04.png,s03_2017_ne,red clover,NA,q04,1
pic_s03_2017_ne_q04.png,s03_2017_ne,sweet clover,NA,q04,0
pic_s03_2017_ne_q04.png,s03_2017_ne,white clover,NA,q04,0
pic_s03_2017_ne_q04.png,s03_2017_ne,sainfoin,NA,q04,0
pic_s03_2017_ne_q04.png,s03_2017_ne,lucerne,NA,q04,1
pic_s03_2017_ne_q04.png,s03_2017_ne,bird's-foot trefoil,NA,q04,0
pic_s03_2017_ne_q04.png,s03_2017_ne,black medick,NA,q04,0
pic_s03_2017_ne_q04.png,s03_2017_ne,common vetch,NA,q04,0
pic_s03_2017_ne_q04.png,s03_2017_ne,red campion,NA,q04,1
pic_s03_2017_ne_q04.png,s03_2017_ne,white campion,NA,q04,0
pic_s03_2017_ne_q04.png,s03_2017_ne,phacelia,NA,q04,0
pic_s03_2017_ne_q04.png,s03_2017_ne,fenugreek,NA,q04,0
pic_s07_2017_ne_q04.png,s07_2017_ne,alsike clover,NA,q04,1
pic_s07_2017_ne_q04.png,s07_2017_ne,crimson clover,NA,q04,0
pic_s07_2017_ne_q04.png,s07_2017_ne,red clover,NA,q04,1
pic_s07_2017_ne_q04.png,s07_2017_ne,sweet clover,NA,q04,0
pic_s07_2017_ne_q04.png,s07_2017_ne,white clover,NA,q04,0
pic_s07_2017_ne_q04.png,s07_2017_ne,sainfoin,NA,q04,1
pic_s07_2017_ne_q04.png,s07_2017_ne,lucerne,NA,q04,0
pic_s07_2017_ne_q04.png,s07_2017_ne,bird's-foot trefoil,NA,q04,1
pic_s07_2017_ne_q04.png,s07_2017_ne,black medick,NA,q04,0
pic_s07_2017_ne_q04.png,s07_2017_ne,common vetch,NA,q04,0
pic_s07_2017_ne_q04.png,s07_2017_ne,black knapweed,NA,q04,0
pic_s07_2017_ne_q04.png,s07_2017_ne,yarrow,NA,q04,0
pic_s07_2017_ne_q04.png,s07_2017_ne,oxeye daisy,NA,q04,0
pic_s07_2017_ne_q04.png,s07_2017_ne,musk mallow,NA,q04,0
pic_s07_2017_ne_q04.png,s07_2017_ne,wild carrot,NA,q04,0
pic_s07_2017_ne_q04.png,s07_2017_ne,red campion,NA,q04,0
pic_s07_2017_ne_q04.png,s07_2017_ne,white campion,NA,q04,0
pic_s07_2017_ne_q04.png,s07_2017_ne,phacelia,NA,q04,0
pic_s14_2017_ne_v_q04.png,s14_2017_ne_v,alsike clover,NA,q04,1
pic_s14_2017_ne_v_q04.png,s14_2017_ne_v,crimson clover,NA,q04,0
pic_s14_2017_ne_v_q04.png,s14_2017_ne_v,red clover,NA,q04,1
pic_s14_2017_ne_v_q04.png,s14_2017_ne_v,sweet clover,NA,q04,0
pic_s14_2017_ne_v_q04.png,s14_2017_ne_v,white clover,NA,q04,0
pic_s14_2017_ne_v_q04.png,s14_2017_ne_v,sainfoin,NA,q04,1
pic_s14_2017_ne_v_q04.png,s14_2017_ne_v,lucerne,NA,q04,1
pic_s14_2017_ne_v_q04.png,s14_2017_ne_v,bird's-foot trefoil,NA,q04,1
pic_s14_2017_ne_v_q04.png,s14_2017_ne_v,black medick,NA,q04,1
pic_s14_2017_ne_v_q04.png,s14_2017_ne_v,common vetch,NA,q04,0
pic_s14_2017_ne_v_q04.png,s14_2017_ne_v,black knapweed,NA,q04,0
pic_s14_2017_ne_v_q04.png,s14_2017_ne_v,yarrow,NA,q04,0
pic_s14_2017_ne_v_q04.png,s14_2017_ne_v,oxeye daisy,NA,q04,0
pic_s14_2017_ne_v_q04.png,s14_2017_ne_v,musk mallow,NA,q04,0
pic_s14_2017_ne_v_q04.png,s14_2017_ne_v,wild carrot,NA,q04,0
pic_s14_2017_ne_v_q04.png,s14_2017_ne_v,red campion,NA,q04,1
pic_s14_2017_ne_v_q04.png,s14_2017_ne_v,white campion,NA,q04,0
pic_s14_2017_ne_v_q04.png,s14_2017_ne_v,phacelia,NA,q04,0
pic_s23_2017_ne_q04.png,s23_2017_ne,alsike clover,NA,q04,0
pic_s23_2017_ne_q04.png,s23_2017_ne,crimson clover,NA,q04,0
pic_s23_2017_ne_q04.png,s23_2017_ne,red clover,NA,q04,0
pic_s23_2017_ne_q04.png,s23_2017_ne,sweet clover,NA,q04,0
pic_s23_2017_ne_q04.png,s23_2017_ne,white clover,NA,q04,0
pic_s23_2017_ne_q04.png,s23_2017_ne,sainfoin,NA,q04,0
pic_s23_2017_ne_q04.png,s23_2017_ne,lucerne,NA,q04,0
pic_s23_2017_ne_q04.png,s23_2017_ne,bird's-foot trefoil,NA,q04,0
pic_s23_2017_ne_q04.png,s23_2017_ne,black medick,NA,q04,0
pic_s23_2017_ne_q04.png,s23_2017_ne,common vetch,NA,q04,0
pic_s23_2017_ne_q04.png,s23_2017_ne,black knapweed,NA,q04,0
pic_s23_2017_ne_q04.png,s23_2017_ne,yarrow,NA,q04,0
pic_s23_2017_ne_q04.png,s23_2017_ne,oxeye daisy,NA,q04,0
pic_s23_2017_ne_q04.png,s23_2017_ne,musk mallow,NA,q04,0
pic_s23_2017_ne_q04.png,s23_2017_ne,wild carrot,NA,q04,0
pic_s23_2017_ne_q04.png,s23_2017_ne,red campion,NA,q04,0
pic_s23_2017_ne_q04.png,s23_2017_ne,white campion,NA,q04,0
pic_s23_2017_ne_q04.png,s23_2017_ne,phacelia,NA,q04,0
pic_s23_2017_ne_q04.png,s23_2017_ne,tufted vetch,NA,q04,0
pic_s16_2017_ne_v_q04.png,s16_2017_ne_v,alsike clover,NA,q04,1
pic_s16_2017_ne_v_q04.png,s16_2017_ne_v,crimson clover,NA,q04,0
pic_s16_2017_ne_v_q04.png,s16_2017_ne_v,red clover,NA,q04,1
pic_s16_2017_ne_v_q04.png,s16_2017_ne_v,sweet clover,NA,q04,0
pic_s16_2017_ne_v_q04.png,s16_2017_ne_v,white clover,NA,q04,0
pic_s16_2017_ne_v_q04.png,s16_2017_ne_v,sainfoin,NA,q04,1
pic_s16_2017_ne_v_q04.png,s16_2017_ne_v,lucerne,NA,q04,1
pic_s16_2017_ne_v_q04.png,s16_2017_ne_v,bird's-foot trefoil,NA,q04,1
pic_s16_2017_ne_v_q04.png,s16_2017_ne_v,black medick,NA,q04,0
pic_s16_2017_ne_v_q04.png,s16_2017_ne_v,common vetch,NA,q04,0
pic_s16_2017_ne_v_q04.png,s16_2017_ne_v,black knapweed,NA,q04,0
pic_s16_2017_ne_v_q04.png,s16_2017_ne_v,yarrow,NA,q04,0
pic_s16_2017_ne_v_q04.png,s16_2017_ne_v,oxeye daisy,NA,q04,0
pic_s16_2017_ne_v_q04.png,s16_2017_ne_v,musk mallow,NA,q04,0
pic_s16_2017_ne_v_q04.png,s16_2017_ne_v,wild carrot,NA,q04,0
pic_s16_2017_ne_v_q04.png,s16_2017_ne_v,red campion,NA,q04,0
pic_s16_2017_ne_v_q04.png,s16_2017_ne_v,white campion,NA,q04,0
pic_s16_2017_ne_v_q04.png,s16_2017_ne_v,phacelia,NA,q04,0
pic_s29_2018_ne_q04.png,s29_2018_ne,alsike clover,NA,q04,0
pic_s29_2018_ne_q04.png,s29_2018_ne,crimson clover,NA,q04,0
pic_s29_2018_ne_q04.png,s29_2018_ne,red clover,NA,q04,1
pic_s29_2018_ne_q04.png,s29_2018_ne,sweet clover,NA,q04,0
pic_s29_2018_ne_q04.png,s29_2018_ne,white clover,NA,q04,0
pic_s29_2018_ne_q04.png,s29_2018_ne,bird's-foot trefoil,NA,q04,1
pic_s29_2018_ne_q04.png,s29_2018_ne,sainfoin,NA,q04,0
pic_s29_2018_ne_q04.png,s29_2018_ne,lucerne,NA,q04,1
pic_s29_2018_ne_q04.png,s29_2018_ne,black medick,NA,q04,0
pic_s29_2018_ne_q04.png,s29_2018_ne,common vetch,NA,q04,0
pic_s29_2018_ne_q04.png,s29_2018_ne,black knapweed,NA,q04,0
pic_s29_2018_ne_q04.png,s29_2018_ne,yarrow,NA,q04,0
pic_s29_2018_ne_q04.png,s29_2018_ne,oxeye daisy,NA,q04,0
pic_s29_2018_ne_q04.png,s29_2018_ne,musk mallow,NA,q04,0
pic_s29_2018_ne_q04.png,s29_2018_ne,wild carrot,NA,q04,0
pic_s29_2018_ne_q04.png,s29_2018_ne,fenugreek,NA,q04,0
pic_s29_2018_ne_q04.png,s29_2018_ne,red campion,NA,q04,0
pic_s29_2018_ne_q04.png,s29_2018_ne,white campion,NA,q04,0
pic_s29_2018_ne_q04.png,s29_2018_ne,phacelia,NA,q04,0
pic_s29_2018_ne_q04.png,s29_2018_ne,borage,NA,q04,0
pic_s18_2018_ne_q04.png,s18_2018_ne,clover,Y,q04,1
pic_s18_2018_ne_q04.png,s18_2018_ne,crimson clover,,q04,1
pic_s18_2018_ne_q04.png,s18_2018_ne,red clover,Y,q04,1
pic_s18_2018_ne_q04.png,s18_2018_ne,sweet clover,,q04,1
pic_s18_2018_ne_q04.png,s18_2018_ne,white clover,,q04,1
pic_s18_2018_ne_q04.png,s18_2018_ne,bird's-foot trefoil,Y,q04,1
pic_s18_2018_ne_q04.png,s18_2018_ne,sainfoin,,q04,1
pic_s18_2018_ne_q04.png,s18_2018_ne,lucerne,Y,q04,1
pic_s18_2018_ne_q04.png,s18_2018_ne,black medick,,q04,1
pic_s18_2018_ne_q04.png,s18_2018_ne,common vetch,,q04,1
pic_s18_2018_ne_q04.png,s18_2018_ne,black knapweed,,q04,1
pic_s18_2018_ne_q04.png,s18_2018_ne,yarrow,,q04,1
pic_s18_2018_ne_q04.png,s18_2018_ne,oxeye daisy,,q04,1
pic_s18_2018_ne_q04.png,s18_2018_ne,musk mallow,,q04,1
pic_s18_2018_ne_q04.png,s18_2018_ne,wild carrot,,q04,1
pic_s18_2018_ne_q04.png,s18_2018_ne,fenugreek,,q04,1
pic_s18_2018_ne_q04.png,s18_2018_ne,red campion,,q04,1
pic_s18_2018_ne_q04.png,s18_2018_ne,white campion,,q04,1
pic_s18_2018_ne_q04.png,s18_2018_ne,phacelia,,q04,1
pic_s18_2018_ne_q04.png,s18_2018_ne,borage,,q04,1
pic_s19_2018_ne_q04.png,s19_2018_ne,alsike clover,NA,q04,1
pic_s19_2018_ne_q04.png,s19_2018_ne,crimson clover,NA,q04,0
pic_s19_2018_ne_q04.png,s19_2018_ne,red clover,NA,q04,1
pic_s19_2018_ne_q04.png,s19_2018_ne,sweet clover,NA,q04,0
pic_s19_2018_ne_q04.png,s19_2018_ne,white clover,NA,q04,0
pic_s19_2018_ne_q04.png,s19_2018_ne,bird's-foot trefoil,NA,q04,1
pic_s19_2018_ne_q04.png,s19_2018_ne,sainfoin,NA,q04,1
pic_s19_2018_ne_q04.png,s19_2018_ne,lucerne,NA,q04,1
pic_s19_2018_ne_q04.png,s19_2018_ne,black medick,NA,q04,1
pic_s19_2018_ne_q04.png,s19_2018_ne,common vetch,NA,q04,0
pic_s19_2018_ne_q04.png,s19_2018_ne,black knapweed,NA,q04,0
pic_s19_2018_ne_q04.png,s19_2018_ne,yarrow,NA,q04,0
pic_s19_2018_ne_q04.png,s19_2018_ne,oxeye daisy,NA,q04,0
pic_s19_2018_ne_q04.png,s19_2018_ne,musk mallow,NA,q04,0
pic_s19_2018_ne_q04.png,s19_2018_ne,wild carrot,NA,q04,0
pic_s19_2018_ne_q04.png,s19_2018_ne,fenugreek,NA,q04,0
pic_s19_2018_ne_q04.png,s19_2018_ne,red campion,NA,q04,1
pic_s19_2018_ne_q04.png,s19_2018_ne,white campion,NA,q04,0
pic_s19_2018_ne_q04.png,s19_2018_ne,phacelia,NA,q04,0
pic_s19_2018_ne_q04.png,s19_2018_ne,borage,NA,q04,0
pic_s20_2018_ne_q04.png,s20_2018_ne,alsike clover,NA,q04,1
pic_s20_2018_ne_q04.png,s20_2018_ne,crimson clover,NA,q04,0
pic_s20_2018_ne_q04.png,s20_2018_ne,red clover,NA,q04,1
pic_s20_2018_ne_q04.png,s20_2018_ne,sweet clover,NA,q04,0
pic_s20_2018_ne_q04.png,s20_2018_ne,white clover,NA,q04,0
pic_s20_2018_ne_q04.png,s20_2018_ne,bird's-foot trefoil,NA,q04,1
pic_s20_2018_ne_q04.png,s20_2018_ne,sainfoin,NA,q04,0
pic_s20_2018_ne_q04.png,s20_2018_ne,lucerne,NA,q04,0
pic_s20_2018_ne_q04.png,s20_2018_ne,black medick,NA,q04,0
pic_s20_2018_ne_q04.png,s20_2018_ne,common vetch,NA,q04,0
pic_s20_2018_ne_q04.png,s20_2018_ne,black knapweed,NA,q04,0
pic_s20_2018_ne_q04.png,s20_2018_ne,yarrow,NA,q04,0
pic_s20_2018_ne_q04.png,s20_2018_ne,oxeye daisy,NA,q04,0
pic_s20_2018_ne_q04.png,s20_2018_ne,musk mallow,NA,q04,0
pic_s20_2018_ne_q04.png,s20_2018_ne,wild carrot,NA,q04,0
pic_s20_2018_ne_q04.png,s20_2018_ne,fenugreek,NA,q04,0
pic_s20_2018_ne_q04.png,s20_2018_ne,red campion,NA,q04,1
pic_s20_2018_ne_q04.png,s20_2018_ne,white campion,NA,q04,1
pic_s20_2018_ne_q04.png,s20_2018_ne,phacelia,NA,q04,0
pic_s20_2018_ne_q04.png,s20_2018_ne,borage,NA,q04,0
pic_s30_2018_ne_q04.png,s30_2018_ne,alsike clover,NA,q04,0
pic_s30_2018_ne_q04.png,s30_2018_ne,crimson clover,NA,q04,0
pic_s30_2018_ne_q04.png,s30_2018_ne,red clover,NA,q04,1
pic_s30_2018_ne_q04.png,s30_2018_ne,sweet clover,NA,q04,0
pic_s30_2018_ne_q04.png,s30_2018_ne,white clover,NA,q04,0
pic_s30_2018_ne_q04.png,s30_2018_ne,bird's-foot trefoil,NA,q04,1
pic_s30_2018_ne_q04.png,s30_2018_ne,sainfoin,NA,q04,1
pic_s30_2018_ne_q04.png,s30_2018_ne,lucerne,NA,q04,0
pic_s30_2018_ne_q04.png,s30_2018_ne,black medick,NA,q04,0
pic_s30_2018_ne_q04.png,s30_2018_ne,common vetch,NA,q04,0
pic_s30_2018_ne_q04.png,s30_2018_ne,black knapweed,NA,q04,1
pic_s30_2018_ne_q04.png,s30_2018_ne,yarrow,NA,q04,0
pic_s30_2018_ne_q04.png,s30_2018_ne,oxeye daisy,NA,q04,0
pic_s30_2018_ne_q04.png,s30_2018_ne,musk mallow,NA,q04,0
pic_s30_2018_ne_q04.png,s30_2018_ne,wild carrot,NA,q04,0
pic_s30_2018_ne_q04.png,s30_2018_ne,fenugreek,NA,q04,0
pic_s30_2018_ne_q04.png,s30_2018_ne,red campion,NA,q04,0
pic_s30_2018_ne_q04.png,s30_2018_ne,white campion,NA,q04,0
pic_s30_2018_ne_q04.png,s30_2018_ne,phacelia,NA,q04,0
pic_s30_2018_ne_q04.png,s30_2018_ne,borage,NA,q04,0
pic_s21_2018_ne_q04.png,s21_2018_ne,alsike clover,NA,q04,0
pic_s21_2018_ne_q04.png,s21_2018_ne,crimson clover,NA,q04,0
pic_s21_2018_ne_q04.png,s21_2018_ne,red clover,NA,q04,0
pic_s21_2018_ne_q04.png,s21_2018_ne,sweet clover,NA,q04,0
pic_s21_2018_ne_q04.png,s21_2018_ne,white clover,NA,q04,0
pic_s21_2018_ne_q04.png,s21_2018_ne,bird's-foot trefoil,NA,q04,0
pic_s21_2018_ne_q04.png,s21_2018_ne,sainfoin,NA,q04,0
pic_s21_2018_ne_q04.png,s21_2018_ne,lucerne,NA,q04,1
pic_s21_2018_ne_q04.png,s21_2018_ne,black medick,NA,q04,0
pic_s21_2018_ne_q04.png,s21_2018_ne,common vetch,NA,q04,0
pic_s21_2018_ne_q04.png,s21_2018_ne,black knapweed,NA,q04,0
pic_s21_2018_ne_q04.png,s21_2018_ne,yarrow,NA,q04,0
pic_s21_2018_ne_q04.png,s21_2018_ne,oxeye daisy,NA,q04,0
pic_s21_2018_ne_q04.png,s21_2018_ne,musk mallow,NA,q04,0
pic_s21_2018_ne_q04.png,s21_2018_ne,wild carrot,NA,q04,0
pic_s21_2018_ne_q04.png,s21_2018_ne,fenugreek,NA,q04,0
pic_s21_2018_ne_q04.png,s21_2018_ne,red campion,NA,q04,1
pic_s21_2018_ne_q04.png,s21_2018_ne,white campion,NA,q04,0
pic_s21_2018_ne_q04.png,s21_2018_ne,phacelia,NA,q04,0
pic_s21_2018_ne_q04.png,s21_2018_ne,borage,NA,q04,0
pic_s22_2018_ne_q04.png,s22_2018_ne,alsike clover,NA,q04,0
pic_s22_2018_ne_q04.png,s22_2018_ne,crimson clover,NA,q04,0
pic_s22_2018_ne_q04.png,s22_2018_ne,red clover,NA,q04,1
pic_s22_2018_ne_q04.png,s22_2018_ne,sweet clover,NA,q04,0
pic_s22_2018_ne_q04.png,s22_2018_ne,white clover,NA,q04,0
pic_s22_2018_ne_q04.png,s22_2018_ne,bird's-foot trefoil,NA,q04,1
pic_s22_2018_ne_q04.png,s22_2018_ne,sainfoin,NA,q04,0
pic_s22_2018_ne_q04.png,s22_2018_ne,lucerne,NA,q04,0
pic_s22_2018_ne_q04.png,s22_2018_ne,black medick,NA,q04,0
pic_s22_2018_ne_q04.png,s22_2018_ne,common vetch,NA,q04,0
pic_s22_2018_ne_q04.png,s22_2018_ne,black knapweed,NA,q04,0
pic_s22_2018_ne_q04.png,s22_2018_ne,yarrow,NA,q04,0
pic_s22_2018_ne_q04.png,s22_2018_ne,oxeye daisy,NA,q04,0
pic_s22_2018_ne_q04.png,s22_2018_ne,musk mallow,NA,q04,0
pic_s22_2018_ne_q04.png,s22_2018_ne,wild carrot,NA,q04,0
pic_s22_2018_ne_q04.png,s22_2018_ne,fenugreek,NA,q04,0
pic_s22_2018_ne_q04.png,s22_2018_ne,red campion,NA,q04,0
pic_s22_2018_ne_q04.png,s22_2018_ne,white campion,NA,q04,0
pic_s22_2018_ne_q04.png,s22_2018_ne,phacelia,NA,q04,0
pic_s22_2018_ne_q04.png,s22_2018_ne,borage,NA,q04,0
pic_s04_2017_ne_q05.png,s04_2017_ne,alsike clover,NA,q05,1
pic_s04_2017_ne_q05.png,s04_2017_ne,red clover,NA,q05,1
pic_s04_2017_ne_q05.png,s04_2017_ne,crimson clover,NA,q05,0
pic_s04_2017_ne_q05.png,s04_2017_ne,white clover,NA,q05,0
pic_s04_2017_ne_q05.png,s04_2017_ne,sainfoin,NA,q05,1
pic_s04_2017_ne_q05.png,s04_2017_ne,lucerne,NA,q05,1
pic_s04_2017_ne_q05.png,s04_2017_ne,bird's-foot trefoil,NA,q05,0
pic_s04_2017_ne_q05.png,s04_2017_ne,black medick,NA,q05,1
pic_s04_2017_ne_q05.png,s04_2017_ne,common vetch,NA,q05,0
pic_s04_2017_ne_q05.png,s04_2017_ne,black knapweed,NA,q05,0
pic_s04_2017_ne_q05.png,s04_2017_ne,yarrow,NA,q05,0
pic_s04_2017_ne_q05.png,s04_2017_ne,oxeye daisy,NA,q05,0
pic_s04_2017_ne_q05.png,s04_2017_ne,musk mallow,NA,q05,0
pic_s04_2017_ne_q05.png,s04_2017_ne,wild carrot,NA,q05,0
pic_s04_2017_ne_q05.png,s04_2017_ne,field scabious,NA,q05,0
pic_s04_2017_ne_q05.png,s04_2017_ne,sweet clover,NA,q05,0
pic_s04_2017_ne_q05.png,s04_2017_ne,fenugreek,NA,q05,0
pic_s04_2017_ne_q05.png,s04_2017_ne,red campion,NA,q05,0
pic_s04_2017_ne_q05.png,s04_2017_ne,phacelia,NA,q05,0
pic_s04_2017_ne_q05.png,s04_2017_ne,borage,NA,q05,0
pic_s04_2017_ne_q05.png,s04_2017_ne,white campion,NA,q05,0
pic_s12_2017_ne_v_q05.png,s12_2017_ne_v,alsike clover,NA,q05,1
pic_s12_2017_ne_v_q05.png,s12_2017_ne_v,crimson clover,NA,q05,0
pic_s12_2017_ne_v_q05.png,s12_2017_ne_v,red clover,NA,q05,1
pic_s12_2017_ne_v_q05.png,s12_2017_ne_v,sweet clover,NA,q05,0
pic_s12_2017_ne_v_q05.png,s12_2017_ne_v,white clover,NA,q05,1
pic_s12_2017_ne_v_q05.png,s12_2017_ne_v,sainfoin,NA,q05,1
pic_s12_2017_ne_v_q05.png,s12_2017_ne_v,lucerne,NA,q05,1
pic_s12_2017_ne_v_q05.png,s12_2017_ne_v,bird's-foot trefoil,NA,q05,1
pic_s12_2017_ne_v_q05.png,s12_2017_ne_v,black medick,NA,q05,0
pic_s12_2017_ne_v_q05.png,s12_2017_ne_v,common vetch,NA,q05,1
pic_s12_2017_ne_v_q05.png,s12_2017_ne_v,black knapweed,NA,q05,0
pic_s12_2017_ne_v_q05.png,s12_2017_ne_v,yarrow,NA,q05,0
pic_s12_2017_ne_v_q05.png,s12_2017_ne_v,oxeye daisy,NA,q05,0
pic_s12_2017_ne_v_q05.png,s12_2017_ne_v,musk mallow,NA,q05,0
pic_s12_2017_ne_v_q05.png,s12_2017_ne_v,wild carrot,NA,q05,0
pic_s12_2017_ne_v_q05.png,s12_2017_ne_v,red campion,NA,q05,1
pic_s12_2017_ne_v_q05.png,s12_2017_ne_v,white campion,NA,q05,0
pic_s12_2017_ne_v_q05.png,s12_2017_ne_v,phacelia,NA,q05,1
pic_s13_2017_ne_v_q05.png,s13_2017_ne_v,alsike clover,NA,q05,1
pic_s13_2017_ne_v_q05.png,s13_2017_ne_v,crimson clover,NA,q05,0
pic_s13_2017_ne_v_q05.png,s13_2017_ne_v,red clover,NA,q05,1
pic_s13_2017_ne_v_q05.png,s13_2017_ne_v,sweet clover,NA,q05,1
pic_s13_2017_ne_v_q05.png,s13_2017_ne_v,white clover,NA,q05,0
pic_s13_2017_ne_v_q05.png,s13_2017_ne_v,sainfoin,NA,q05,1
pic_s13_2017_ne_v_q05.png,s13_2017_ne_v,lucerne,NA,q05,1
pic_s13_2017_ne_v_q05.png,s13_2017_ne_v,bird's-foot trefoil,NA,q05,1
pic_s13_2017_ne_v_q05.png,s13_2017_ne_v,black medick,NA,q05,1
pic_s13_2017_ne_v_q05.png,s13_2017_ne_v,common vetch,NA,q05,0
pic_s13_2017_ne_v_q05.png,s13_2017_ne_v,black knapweed,NA,q05,0
pic_s13_2017_ne_v_q05.png,s13_2017_ne_v,yarrow,NA,q05,0
